eventDate,year,month,day,habitat,countryCode,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,hasCoordinate,species,iucnRedListCategory,substrate,latitude,longitude,coorUncert,observationID,region,district,filename,category_id,metaSubstrate,poisonous,elevation,landcover,biogeographicalRegion
2020-09-14,2020,9.0,14.0,coniferous woodland/plantation,DK,Galerina ampullaceocystis P.D.Orton,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,ampullaceocystis,True,Galerina ampullaceocystis,NE,mosses,56.089374,9.297198,75.0,2964224304,Midtjylland,Ikast-Brande,3-2964224304.JPG,891,mosses,0,28.0,12.0,atlantic
2020-09-14,2020,9.0,14.0,coniferous woodland/plantation,DK,Galerina ampullaceocystis P.D.Orton,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,ampullaceocystis,True,Galerina ampullaceocystis,NE,mosses,56.089374,9.297198,75.0,2964224304,Midtjylland,Ikast-Brande,4-2964224304.JPG,891,mosses,0,28.0,12.0,atlantic
2020-10-31,2020,10.0,31.0,coniferous woodland/plantation,DK,"Tolypocladium capitatum (Holmsk.) C.A.Quandt, Kepler & Spatafora",Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,capitatum,True,Tolypocladium capitatum,NE,fungi,56.224644,8.584505,1.0,2981229307,Midtjylland,Herning,0-2981229307.JPG,2215,fungi and mycetozoans,0,22.0,12.0,atlantic
2020-10-31,2020,10.0,31.0,coniferous woodland/plantation,DK,"Tolypocladium capitatum (Holmsk.) C.A.Quandt, Kepler & Spatafora",Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,capitatum,True,Tolypocladium capitatum,NE,fungi,56.224644,8.584505,1.0,2981229307,Midtjylland,Herning,1-2981229307.JPG,2215,fungi and mycetozoans,0,22.0,12.0,atlantic
2020-10-31,2020,10.0,31.0,coniferous woodland/plantation,DK,"Tolypocladium capitatum (Holmsk.) C.A.Quandt, Kepler & Spatafora",Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,capitatum,True,Tolypocladium capitatum,NE,fungi,56.224644,8.584505,1.0,2981229307,Midtjylland,Herning,2-2981229307.JPG,2215,fungi and mycetozoans,0,22.0,12.0,atlantic
2020-11-01,2020,11.0,1.0,hedgerow,DK,"Rhodophana melleopallens (P.D.Orton) Kluting, T.J.Baroni & Bergemann",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Rhodophana,melleopallens,True,Rhodophana melleopallens,NE,soil,55.882834,12.542445,10.0,3014644313,Hovedstaden,Hørsholm,0-3014644313.JPG,1972,jord,0,101.0,5.0,continental
2020-11-01,2020,11.0,1.0,hedgerow,DK,"Rhodophana melleopallens (P.D.Orton) Kluting, T.J.Baroni & Bergemann",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Rhodophana,melleopallens,True,Rhodophana melleopallens,NE,soil,55.882834,12.542445,10.0,3014644313,Hovedstaden,Hørsholm,1-3014644313.JPG,1972,jord,0,101.0,5.0,continental
2020-11-03,2020,11.0,3.0,Deciduous woodland,DK,"Diderma chondrioderma (de Bary & Rostaf.) G.Lister, 1925",Protozoa,Mycetozoa,Myxomycetes,Physarales,Didymiaceae,Diderma,chondrioderma,True,Diderma chondrioderma,NE,mosses,55.757365,9.140532,5.0,3113026302,Syddanmark,Vejle,2-3113026302.JPG,689,mosses,0,0.0,17.0,atlantic
2020-11-03,2020,11.0,3.0,Deciduous woodland,DK,"Diderma chondrioderma (de Bary & Rostaf.) G.Lister, 1925",Protozoa,Mycetozoa,Myxomycetes,Physarales,Didymiaceae,Diderma,chondrioderma,True,Diderma chondrioderma,NE,mosses,55.757365,9.140532,5.0,3113026302,Syddanmark,Vejle,4-3113026302.JPG,689,mosses,0,0.0,17.0,atlantic
2020-11-04,2020,11.0,4.0,Deciduous woodland,DK,Stachybotrys chartarum (Ehrenb.) S.Hughes,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,chartarum,True,Stachybotrys chartarum,NE,"stems of herbs, grass etc",55.664376,9.537125,5.0,2964210420,Syddanmark,Vejle,1-2964210420.JPG,2138,plant material,0,0.0,17.0,continental
2020-11-13,2020,11.0,13.0,natural grassland,DK,Peziza sepiatra Cooke,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,sepiatra,True,Peziza sepiatra,NE,fire spot,55.70529,11.844672,5.0,3052837305,Sjælland,Lejre,2-3052837305.JPG,1632,fire spot,0,0.0,17.0,continental
2020-11-14,2020,11.0,14.0,natural grassland,DK,Mollisia excelsior (P.Karst.) P.Karst.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Belonium,excelsior,True,Belonium excelsior,NE,"dead stems of herbs, grass etc",56.148496,10.703716,10.0,2986417307,Midtjylland,Syddjurs,0-2986417307.JPG,1426,plant material,0,0.0,17.0,continental
2020-11-14,2020,11.0,14.0,natural grassland,DK,Mollisia excelsior (P.Karst.) P.Karst.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Belonium,excelsior,True,Belonium excelsior,NE,"dead stems of herbs, grass etc",56.148496,10.703716,10.0,2986417307,Midtjylland,Syddjurs,1-2986417307.JPG,1426,plant material,0,0.0,17.0,continental
2020-11-19,2020,11.0,19.0,park/churchyard,DK,Taeniolella phaeophysciae D.Hawksw.,Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Taeniolella,phaeophysciae,True,Taeniolella phaeophysciae,NE,lichens,56.548304,8.311818,5.0,3052837306,Midtjylland,Lemvig,3-3052837306.JPG,2179,fungi and mycetozoans,0,35.0,12.0,atlantic
2020-11-19,2020,11.0,19.0,park/churchyard,DK,Taeniolella phaeophysciae D.Hawksw.,Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Taeniolella,phaeophysciae,True,Taeniolella phaeophysciae,NE,lichens,56.548304,8.311818,5.0,3052837306,Midtjylland,Lemvig,4-3052837306.JPG,2179,fungi and mycetozoans,0,35.0,12.0,atlantic
2020-11-25,2020,11.0,25.0,heath,DK,Trichophaeopsis tetraspora Dissing & M.D.Paulsen,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Trichophaeopsis,tetraspora,True,Trichophaeopsis tetraspora,NE,faeces,55.039643,12.266971,25.0,2986451343,Sjælland,Vordingborg,0-2986451343.JPG,2291,animals,0,72.0,8.0,continental
2020-11-28,2020,11.0,28.0,Mixed woodland (with coniferous and deciduous trees),DK,"Physarum viride (Bull.) Pers., 1795",Protozoa,Mycetozoa,Myxomycetes,Physarales,Physaraceae,Physarum,viride,True,Physarum viride,NE,dead wood (including bark),56.321189,10.578086,15.0,2989724332,Midtjylland,Syddjurs,2-2989724332.JPG,1721,wood,0,0.0,17.0,continental
2020-11-29,2020,11.0,29.0,park/churchyard,DK,Octospora excipulata (Clem.) Benkert,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Octospora,excipulata,True,Octospora excipulata,NE,mosses,55.79879,12.511478,5.0,2994393303,Hovedstaden,Lyngby-Taarbæk,4-2994393303.JPG,1521,mosses,0,33.0,1.0,continental
2020-11-30,2020,11.0,30.0,"wooded meadow, grazing forest",DK,Athelopsis glaucina (Bourdot & Galzin) Oberw. ex Parmasto,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelopsis,glaucina,True,Athelopsis glaucina,NE,dead wood (including bark),55.921364,10.621651,75.0,2994401305,Midtjylland,Samsø,0-2994401305.JPG,156,wood,0,0.0,17.0,continental
2020-11-30,2020,11.0,30.0,"wooded meadow, grazing forest",DK,Athelopsis glaucina (Bourdot & Galzin) Oberw. ex Parmasto,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelopsis,glaucina,True,Athelopsis glaucina,NE,dead wood (including bark),55.921364,10.621651,75.0,2994401305,Midtjylland,Samsø,3-2994401305.JPG,156,wood,0,0.0,17.0,continental
2020-11-30,2020,11.0,30.0,"wooded meadow, grazing forest",DK,Athelopsis glaucina (Bourdot & Galzin) Oberw. ex Parmasto,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelopsis,glaucina,True,Athelopsis glaucina,NE,dead wood (including bark),55.921364,10.621651,75.0,2994401305,Midtjylland,Samsø,5-2994401305.JPG,156,wood,0,0.0,17.0,continental
2020-12-30,2020,12.0,30.0,coniferous woodland/plantation,DK,Capronia chlorospora (Ellis & Everh.) M.E.Barr,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Capronia,chlorospora,True,Capronia chlorospora,NE,dead wood (including bark),56.016375,11.999817,50.0,3008836380,Hovedstaden,Halsnæs,5-3008836380.JPG,269,wood,0,0.0,17.0,continental
2021-01-14,2021,1.0,14.0,Mixed woodland (with coniferous and deciduous trees),DK,Dothidea sambuci (Pers.) Fr.,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Dothidea,sambuci,True,Dothidea sambuci,NE,dead wood (including bark),55.214693,11.790752,15.0,3027638301,Sjælland,Næstved,0-3027638301.JPG,726,wood,0,37.0,5.0,continental
2021-01-14,2021,1.0,14.0,Mixed woodland (with coniferous and deciduous trees),DK,Dothidea sambuci (Pers.) Fr.,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Dothidea,sambuci,True,Dothidea sambuci,NE,dead wood (including bark),55.214693,11.790752,15.0,3027638301,Sjælland,Næstved,4-3027638301.JPG,726,wood,0,37.0,5.0,continental
2021-01-12,2021,1.0,12.0,coniferous woodland/plantation,DK,Podospora intestinacea N.Lundq.,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,intestinacea,True,Podospora intestinacea,NE,faeces,56.024081,12.002712,10.0,3441337301,Hovedstaden,Halsnæs,2-3441337301.JPG,1778,animals,0,0.0,17.0,continental
2021-01-12,2021,1.0,12.0,coniferous woodland/plantation,DK,Podospora intestinacea N.Lundq.,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,intestinacea,True,Podospora intestinacea,NE,faeces,56.024081,12.002712,10.0,3441337301,Hovedstaden,Halsnæs,5-3441337301.JPG,1778,animals,0,0.0,17.0,continental
2020-03-02,2020,3.0,2.0,dune,DK,"Calomyxa metallica (Berk.) Nieuwl., 1916",Protozoa,Mycetozoa,Myxomycetes,Trichiales,Dianemataceae,Calomyxa,metallica,True,Calomyxa metallica,NE,dead wood (including bark),55.950688,11.712994,75.0,3024151333,Sjælland,Odsherred,1-3024151333.JPG,226,wood,0,0.0,17.0,continental
2021-02-03,2021,2.0,3.0,masonry,DK,Octospora musci-muralis Graddon,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Octospora,musci-muralis,True,Octospora musci-muralis,NE,mosses,55.974017,12.023234,5.0,3039837302,Hovedstaden,Halsnæs,0-3039837302.JPG,1525,mosses,0,0.0,17.0,continental
2021-02-03,2021,2.0,3.0,masonry,DK,Octospora musci-muralis Graddon,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Octospora,musci-muralis,True,Octospora musci-muralis,NE,mosses,55.974017,12.023234,5.0,3039837302,Hovedstaden,Halsnæs,1-3039837302.JPG,1525,mosses,0,0.0,17.0,continental
2021-02-03,2021,2.0,3.0,masonry,DK,Octospora musci-muralis Graddon,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Octospora,musci-muralis,True,Octospora musci-muralis,NE,mosses,55.974017,12.023234,5.0,3039837302,Hovedstaden,Halsnæs,4-3039837302.JPG,1525,mosses,0,0.0,17.0,continental
2021-02-06,2021,2.0,6.0,Deciduous woodland,DK,Lecania naegelii (Hepp) Diederich & van den Boom,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Lecania,naegelii,True,Lecania naegelii,NE,bark of living trees,56.185254,10.183902,5.0,3080240301,Midtjylland,Århus,3-3080240301.JPG,1227,wood,0,9.0,10.0,continental
2021-02-08,2021,2.0,8.0,natural grassland,DK,"Trichia fimicola (Marchal) Ing, 1967",Protozoa,Mycetozoa,Myxomycetes,Trichiales,Trichiaceae,Trichia,fimicola,True,Trichia fimicola,NE,faeces,55.959459,11.73218,25.0,3091009305,Sjælland,Odsherred,0-3091009305.JPG,2257,animals,0,0.0,17.0,continental
2021-02-08,2021,2.0,8.0,natural grassland,DK,"Trichia fimicola (Marchal) Ing, 1967",Protozoa,Mycetozoa,Myxomycetes,Trichiales,Trichiaceae,Trichia,fimicola,True,Trichia fimicola,NE,faeces,55.959459,11.73218,25.0,3091009305,Sjælland,Odsherred,1-3091009305.JPG,2257,animals,0,0.0,17.0,continental
2021-02-08,2021,2.0,8.0,natural grassland,DK,"Trichia fimicola (Marchal) Ing, 1967",Protozoa,Mycetozoa,Myxomycetes,Trichiales,Trichiaceae,Trichia,fimicola,True,Trichia fimicola,NE,faeces,55.959459,11.73218,25.0,3091009305,Sjælland,Odsherred,3-3091009305.JPG,2257,animals,0,0.0,17.0,continental
2021-02-08,2021,2.0,8.0,natural grassland,DK,"Trichia fimicola (Marchal) Ing, 1967",Protozoa,Mycetozoa,Myxomycetes,Trichiales,Trichiaceae,Trichia,fimicola,True,Trichia fimicola,NE,faeces,55.959459,11.73218,25.0,3091009305,Sjælland,Odsherred,4-3091009305.JPG,2257,animals,0,0.0,17.0,continental
2021-02-08,2021,2.0,8.0,natural grassland,DK,"Trichia fimicola (Marchal) Ing, 1967",Protozoa,Mycetozoa,Myxomycetes,Trichiales,Trichiaceae,Trichia,fimicola,True,Trichia fimicola,NE,faeces,55.959459,11.73218,25.0,3091009305,Sjælland,Odsherred,6-3091009305.JPG,2257,animals,0,0.0,17.0,continental
2021-02-16,2021,2.0,16.0,natural grassland,DK,Cucurbitaria spartii (Nees ex Fr.) Ces. & De Not.,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Cucurbitaria,spartii,True,Cucurbitaria spartii,NE,dead wood (including bark),55.929139,12.345942,5.0,3039826321,Hovedstaden,Hillerød,2-3039826321.JPG,613,wood,0,12.0,12.0,continental
2021-02-22,2021,2.0,22.0,garden,DK,Asteromassaria macrospora (Desm.) Höhn.,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Asteromassaria,macrospora,True,Asteromassaria macrospora,NE,dead wood (including bark),55.025047,15.111594,15.0,3052849320,Hovedstaden,Bornholm,0-3052849320.JPG,143,wood,0,183.0,5.0,continental
2021-02-22,2021,2.0,22.0,garden,DK,Asteromassaria macrospora (Desm.) Höhn.,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Asteromassaria,macrospora,True,Asteromassaria macrospora,NE,dead wood (including bark),55.025047,15.111594,15.0,3052849320,Hovedstaden,Bornholm,4-3052849320.JPG,143,wood,0,183.0,5.0,continental
2021-02-22,2021,2.0,22.0,garden,DK,Asteromassaria macrospora (Desm.) Höhn.,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Asteromassaria,macrospora,True,Asteromassaria macrospora,NE,dead wood (including bark),55.025047,15.111594,15.0,3052849320,Hovedstaden,Bornholm,5-3052849320.JPG,143,wood,0,183.0,5.0,continental
2021-02-22,2021,2.0,22.0,garden,DK,Asteromassaria macrospora (Desm.) Höhn.,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Asteromassaria,macrospora,True,Asteromassaria macrospora,NE,dead wood (including bark),55.025047,15.111594,15.0,3052849320,Hovedstaden,Bornholm,8-3052849320.JPG,143,wood,0,183.0,5.0,continental
2020-10-23,2020,10.0,23.0,other habitat,DE,Hesperomyces virescens Thaxt.,Fungi,Ascomycota,Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Hesperomyces,virescens,True,Hesperomyces virescens,NE,insects,52.258518,10.537239,25.0,3059599315,Niedersachsen,Braunschweig,0-3059599315.JPG,1006,animals,0,94.0,9.0,atlantic
2021-02-27,2021,2.0,27.0,dune,DK,Pilobolus umbonatus Buller,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Pilobolaceae,Pilobolus,umbonatus,True,Pilobolus umbonatus,NE,faeces,56.031677,12.013259,75.0,3052837390,Hovedstaden,Gribskov,1-3052837390.JPG,1725,animals,0,0.0,17.0,continental
2021-02-27,2021,2.0,27.0,dune,DK,Pilobolus umbonatus Buller,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Pilobolaceae,Pilobolus,umbonatus,True,Pilobolus umbonatus,NE,faeces,56.031677,12.013259,75.0,3052837390,Hovedstaden,Gribskov,2-3052837390.JPG,1725,animals,0,0.0,17.0,continental
2021-01-14,2021,1.0,14.0,rock,DK,Didymocyrtis slaptonensis (D.Hawksw.) Hafellner & Ertz,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,slaptonensis,True,Didymocyrtis slaptonensis,NE,lichens,56.56491,8.297727,10.0,3052849395,Midtjylland,Lemvig,4-3052849395.JPG,703,fungi and mycetozoans,0,28.0,9.0,atlantic
2021-01-14,2021,1.0,14.0,rock,DK,Didymocyrtis slaptonensis (D.Hawksw.) Hafellner & Ertz,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,slaptonensis,True,Didymocyrtis slaptonensis,NE,lichens,56.56491,8.297727,10.0,3052849395,Midtjylland,Lemvig,5-3052849395.JPG,703,fungi and mycetozoans,0,28.0,9.0,atlantic
2021-01-14,2021,1.0,14.0,rock,DK,Didymocyrtis slaptonensis (D.Hawksw.) Hafellner & Ertz,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,slaptonensis,True,Didymocyrtis slaptonensis,NE,lichens,56.56491,8.297727,10.0,3052849395,Midtjylland,Lemvig,6-3052849395.JPG,703,fungi and mycetozoans,0,28.0,9.0,atlantic
2002-11-05,2002,11.0,5.0,Mixed woodland (with coniferous and deciduous trees),DK,Tympanis hypopodia Nyl.,Fungi,Ascomycota,Leotiomycetes,Leotiales,Tympanidaceae,Tympanis,hypopodia,True,Tympanis hypopodia,NE,dead wood (including bark),55.704144,12.356001,250.0,3052837420,Hovedstaden,Albertslund,2-3052837420.JPG,2334,wood,0,102.0,1.0,continental
2021-03-01,2021,3.0,1.0,dune,DK,Anthostomella phaeosticta (Berk.) Sacc.,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,phaeosticta,True,Anthostomella phaeosticta,NE,"stems of herbs, grass etc",55.781611,11.379865,10.0,3382565302,Sjælland,Odsherred,2-3382565302.JPG,75,plant material,0,0.0,17.0,continental
2021-03-01,2021,3.0,1.0,dune,DK,Anthostomella phaeosticta (Berk.) Sacc.,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,phaeosticta,True,Anthostomella phaeosticta,NE,"stems of herbs, grass etc",55.781611,11.379865,10.0,3382565302,Sjælland,Odsherred,6-3382565302.JPG,75,plant material,0,0.0,17.0,continental
2021-03-05,2021,3.0,5.0,coniferous woodland/plantation,DK,Cytospora friesii (Duby) Sacc.,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Cytospora,friesii,True,Cytospora pinastri,NE,leaf or needle litter,55.972309,11.896461,75.0,3052917305,Hovedstaden,Halsnæs,4-3052917305.JPG,641,plant material,0,0.0,17.0,continental
2021-03-18,2021,3.0,18.0,bog,DK,Calicium abietinum Pers.,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Caliciaceae,Calicium,abietinum,True,Calicium abietinum,NE,dead wood (including bark),55.998267,12.316592,5.0,3061956305,Hovedstaden,Hillerød,1-3061956305.JPG,221,wood,0,18.0,12.0,continental
2021-03-25,2021,3.0,25.0,park/churchyard,DK,Orbilia eucalypti (W.Phillips & Harkn.) Sacc.,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,eucalypti,True,Orbilia eucalypti,NE,dead wood (including bark),55.692536,12.547689,10.0,3061940345,Hovedstaden,København,0-3061940345.JPG,1552,wood,0,67.0,8.0,continental
2021-03-28,2021,3.0,28.0,roadside,DK,"Melanohalea laciniatula (Flagey ex H.Olivier) O.Blanco, A.Crespo, Divakar, Essl., D.Hawksw. & Lumbsch",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Melanohalea,laciniatula,True,Melanohalea laciniatula,NE,bark of living trees,55.793675,8.535634,5.0,3068178303,Syddanmark,Varde,0-3068178303.JPG,1384,wood,0,0.0,17.0,atlantic
2021-03-28,2021,3.0,28.0,roadside,DK,"Melanohalea laciniatula (Flagey ex H.Olivier) O.Blanco, A.Crespo, Divakar, Essl., D.Hawksw. & Lumbsch",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Melanohalea,laciniatula,True,Melanohalea laciniatula,NE,bark of living trees,55.793675,8.535634,5.0,3068178303,Syddanmark,Varde,1-3068178303.JPG,1384,wood,0,0.0,17.0,atlantic
2021-03-29,2021,3.0,29.0,park/churchyard,DK,Dactylaria parvispora (Preuss) de Hoog & Arx,Fungi,Ascomycota,Leotiomycetes,Helotiales,,Dactylaria,parvispora,True,Dactylaria parvispora,NE,"stems of herbs, grass etc",55.700826,12.566439,5.0,3068180308,Hovedstaden,København,2-3068180308.JPG,647,plant material,0,79.0,5.0,continental
2021-03-31,2021,3.0,31.0,hedgerow,DK,Tubulicrinis angustus (D.P.Rogers & Weresub) Donk,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Tubulicrinis,angustus,True,Tubulicrinis angustus,NE,dead wood (including bark),56.311535,10.690437,5.0,3070938312,Midtjylland,Syddjurs,0-3070938312.JPG,2309,wood,0,0.0,17.0,continental
2021-04-01,2021,4.0,1.0,Thorny scrubland,DK,Didymella epilobii (Auersw.) Sacc.,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,epilobii,True,Didymella epilobii,NE,"stems of herbs, grass etc",55.94923,11.854042,5.0,3070928317,Hovedstaden,Halsnæs,1-3070928317.JPG,695,plant material,0,0.0,17.0,continental
2021-03-31,2021,3.0,31.0,coniferous woodland/plantation,DK,Lophodermium piceae (Fuckel) Höhn.,Fungi,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Lophodermium,piceae,True,Lophodermium piceae,NE,leaf or needle litter,55.821658,8.743819,25.0,4100093359,Midtjylland,Ringkøbing-Skjern,0-4100093359.JPG,1332,plant material,0,0.0,17.0,atlantic
2021-04-03,2021,4.0,3.0,Mixed woodland (with coniferous and deciduous trees),DK,Phomopsis glandicola (Lév.) Grove,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Phomopsis,glandicola,True,Phomopsis glandicola,NE,fruits,56.041016,12.079502,25.0,3070928323,Hovedstaden,Gribskov,0-3070928323.JPG,1695,plant material,0,0.0,17.0,continental
2021-04-20,2021,4.0,20.0,Deciduous woodland,DK,Anisomeridium polypori (Ellis & Everh.) M.E.Barr,Fungi,Ascomycota,Dothideomycetes,Monoblastiales,Monoblastiaceae,Anisomeridium,polypori,True,Anisomeridium polypori,NE,bark of living trees,56.547266,8.321416,10.0,3091009313,Midtjylland,Lemvig,1-3091009313.JPG,70,wood,0,33.0,12.0,atlantic
2021-04-20,2021,4.0,20.0,Deciduous woodland,DK,Anisomeridium polypori (Ellis & Everh.) M.E.Barr,Fungi,Ascomycota,Dothideomycetes,Monoblastiales,Monoblastiaceae,Anisomeridium,polypori,True,Anisomeridium polypori,NE,bark of living trees,56.547266,8.321416,10.0,3091009313,Midtjylland,Lemvig,3-3091009313.JPG,70,wood,0,33.0,12.0,atlantic
2021-04-24,2021,4.0,24.0,park/churchyard,DK,"Polycauliona ucrainica (S.Y.Kondr.) Frödén, Arup & Søchting",Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Polycauliona,ucrainica,True,Polycauliona ucrainica,NE,bark of living trees,55.876106,12.501944,15.0,3109988306,Hovedstaden,Hørsholm,0-3109988306.JPG,1785,wood,0,77.0,9.0,continental
2021-04-24,2021,4.0,24.0,park/churchyard,DK,"Polycauliona ucrainica (S.Y.Kondr.) Frödén, Arup & Søchting",Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Polycauliona,ucrainica,True,Polycauliona ucrainica,NE,bark of living trees,55.876106,12.501944,15.0,3109988306,Hovedstaden,Hørsholm,1-3109988306.JPG,1785,wood,0,77.0,9.0,continental
2021-04-24,2021,4.0,24.0,park/churchyard,DK,"Polycauliona ucrainica (S.Y.Kondr.) Frödén, Arup & Søchting",Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Polycauliona,ucrainica,True,Polycauliona ucrainica,NE,bark of living trees,55.876106,12.501944,15.0,3109988306,Hovedstaden,Hørsholm,2-3109988306.JPG,1785,wood,0,77.0,9.0,continental
2021-04-24,2021,4.0,24.0,park/churchyard,DK,"Polycauliona ucrainica (S.Y.Kondr.) Frödén, Arup & Søchting",Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Polycauliona,ucrainica,True,Polycauliona ucrainica,NE,bark of living trees,55.876106,12.501944,15.0,3109988306,Hovedstaden,Hørsholm,3-3109988306.JPG,1785,wood,0,77.0,9.0,continental
2014-08-30,2014,8.0,30.0,Deciduous woodland,DK,Helminthosphaeria corticiorum Höhn.,Fungi,Ascomycota,Sordariomycetes,Sordariales,Helminthosphaeriaceae,Helminthosphaeria,corticiorum,True,Helminthosphaeria corticiorum,NE,fungi,55.133387,10.25342,40.0,3097499307,Syddanmark,Faaborg-Midtfyn,5-3097499307.JPG,979,fungi and mycetozoans,0,0.0,17.0,continental
2014-08-30,2014,8.0,30.0,Deciduous woodland,DK,Helminthosphaeria corticiorum Höhn.,Fungi,Ascomycota,Sordariomycetes,Sordariales,Helminthosphaeriaceae,Helminthosphaeria,corticiorum,True,Helminthosphaeria corticiorum,NE,fungi,55.133387,10.25342,40.0,3097499307,Syddanmark,Faaborg-Midtfyn,6-3097499307.JPG,979,fungi and mycetozoans,0,0.0,17.0,continental
2021-05-09,2021,5.0,9.0,Bog woodland,DK,"Vexillomyces xylophilus (Kirschst.) Baral, G.Marson & Quijada",Fungi,Ascomycota,Leotiomycetes,Leotiales,Tympanidaceae,Vexillomyces,xylophilus,True,Vexillomyces xylophilus,NE,dead wood (including bark),55.756717,12.438028,15.0,3332308301,Hovedstaden,Gladsaxe,0-3332308301.JPG,2401,wood,0,89.0,5.0,continental
2021-05-09,2021,5.0,9.0,Bog woodland,DK,"Vexillomyces xylophilus (Kirschst.) Baral, G.Marson & Quijada",Fungi,Ascomycota,Leotiomycetes,Leotiales,Tympanidaceae,Vexillomyces,xylophilus,True,Vexillomyces xylophilus,NE,dead wood (including bark),55.756717,12.438028,15.0,3332308301,Hovedstaden,Gladsaxe,4-3332308301.JPG,2401,wood,0,89.0,5.0,continental
2021-05-09,2021,5.0,9.0,Bog woodland,DK,"Vexillomyces xylophilus (Kirschst.) Baral, G.Marson & Quijada",Fungi,Ascomycota,Leotiomycetes,Leotiales,Tympanidaceae,Vexillomyces,xylophilus,True,Vexillomyces xylophilus,NE,dead wood (including bark),55.756717,12.438028,15.0,3332308301,Hovedstaden,Gladsaxe,5-3332308301.JPG,2401,wood,0,89.0,5.0,continental
